
15555,"bit mind sleeping in the cool grass in summer, and when winter came on",OW

15556,"sheltering myself by the warm close-thatched rick, or under the penthouse of a",OW

15557,"great barn, provided I had love in my heart. The external things of life seem to",OW

15558,me now of no importance at all. You can see to,OW

15559,what,OW

15560,intensity,OW

15561,of,OW

15562,"individualism I have arrived�or am arriving rather, for the journey is long,",OW

15563,and �where I walk there are thorns.�,OW

15564,"Of course I know that to ask alms on the highway is not to be my lot, and that",OW

15565,if ever I lie in the cool grass at night-time it will be to write sonnets to the,OW

15566,"moon. When I go out of prison, R--- will be waiting for me on the other side",OW

15567,"of the big iron-studded gate, and he is the symbol, not merely of his own",OW

15568,"affection, but of the affection of many others besides. I believe I am to have",OW

15569,"enough to live on for about eighteen months at any rate, so that if I may not",OW

15570,"write beautiful books, I may at least read beautiful books; and what joy can be",OW

15571,"greater? After that, I hope to be able to recreate my creative faculty.",OW

15572,But were things different: had I not a friend left in the world; were there not a,OW

15573,single house open to me in pity; had I to accept the wallet and ragged cloak of,OW

15574,"sheer penury: as long as I am free from all resentment, hardness and scorn, I",OW

15575,would be able to face the life with much more calm and confidence than I,OW

15576,"would were my body in purple and fine linen, and the soul within me sick with",OW

15577,hate.,OW

15578,And I really shall have no difficulty. When you really want love you will find,OW

15579,it waiting for you.,OW

15580,I need not say that my task does not end there. It would be comparatively easy,OW

15581,"if it did. There is much more before me. I have hills far steeper to climb,",OW

15582,valleys much darker to pass through. And I have to get it all out of myself.,OW

15583,"Neither religion, morality, nor reason can help me at all.",OW

15584,Morality does not help me. I am a born antinomian. I am one of those who are,OW

15585,"made for exceptions, not for laws. But while I see that there is nothing wrong",OW

15586,"in what one does, I see that there is something wrong in what one becomes. It",OW

15587,is well to have learned that.,OW

15588,"Religion does not help me. The faith that others give to what is unseen, I give",OW

15589,"to what one can touch, and look at. My gods dwell in temples made with",OW

15590,hands; and within the circle of actual experience is my creed made perfect and,OW

15591,"complete: too complete, it may be, for like many or all of those who have",OW

15592,"placed their heaven in this earth, I have found in it not merely the beauty of",OW

15593,"heaven, but the horror of hell also. When I think about religion at all, I feel as",OW

15594,if I would like to found an order for those who cannot believe: the,OW

15595,"Confraternity of the Faithless, one might call it, where on an altar, on which no",OW

15596,"taper burned, a priest, in whose heart peace had no dwelling, might celebrate",OW

15597,with unblessed bread and a chalice empty of wine. Everything to be true must,OW

15598,become a religion. And agnosticism should have its ritual no less than faith.,OW

15599,"It has sown its martyrs, it should reap its saints, and praise God daily for",OW

15600,"having hidden Himself from man. But whether it be faith or agnosticism, it",OW

15601,must be nothing external to me. Its symbols must be of my own creating.,OW

15602,Only that is spiritual which makes its own form. If I may not find its secret,OW

15603,"within myself, I shall never find it: if I have not got it already, it will never",OW

15604,come to me.,OW

15605,Reason does not help me. It tells me that the laws under which I am convicted,OW

15606,"are wrong and unjust laws, and the system under which I have suffered a",OW

15607,"wrong and unjust system. But, somehow, I have got to make both of these",OW

15608,things just and right to me. And exactly as in Art one is only concerned with,OW

15609,"what a particular thing is at a particular moment to oneself, so it is also in the",OW

15610,ethical evolution of one�s character. I have got to make everything that has,OW

15611,"happened to me good for me. The plank bed, the loathsome food, the hard",OW

15612,"ropes shredded into oakum till one�s finger-tips grow dull with pain, the",OW

15613,"menial offices with which each day begins and finishes, the harsh orders that",OW

15614,"routine seems to necessitate, the dreadful dress that makes sorrow grotesque to",OW

15615,"look at, the silence, the solitude, the shame�each and all of these things I",OW

15616,have to transform into a spiritual experience. There is not a single degradation,OW

15617,of the body which I must not try and make into a spiritualising of the soul.,OW

15618,"I want to get to the point when I shall be able to say quite simply, and without",OW

15619,affectation that the two great turning-points in my life were when my father,OW

15620,"sent me to Oxford, and when society sent me to prison. I will not say that",OW

15621,prison is the best thing that could have happened to me: for that phrase would,OW

15622,"savour of too great bitterness towards myself. I would sooner say, or hear it",OW

15623,"said of me, that I was so typical a child of my age, that in my perversity, and",OW

15624,"for that perversity�s sake, I turned the good things of my life to evil, and the",OW

15625,evil things of my life to good.,OW

15626,"What is said, however, by myself or by others, matters little. The important",OW

15627,"thing, the thing that lies before me, the thing that I have to do, if the brief",OW

15628,"remainder of my days is not to be maimed, marred, and incomplete, is to",OW

15629,"absorb into my nature all that has been done to me, to make it part of me, to",OW

15630,"accept it without complaint, fear, or reluctance. The supreme vice is",OW

15631,shallowness. Whatever is realised is right.,OW

15632,When first I was put into prison some people advised me to try and forget who,OW

15633,I was. It was ruinous advice. It is only by realising what I am that I have,OW

15634,found comfort of any kind. Now I am advised by others to try on my release,OW

15635,to forget that I have ever been in a prison at all. I know that would be equally,OW

15636,fatal. It would mean that I would always be haunted by an intolerable sense of,OW

15637,"disgrace, and that those things that are meant for me as much as for anybody",OW

15638,"else�the beauty of the sun and moon, the pageant of the seasons, the music of",OW

15639,"daybreak and the silence of great nights, the rain falling through the leaves, or",OW

15640,the dew creeping over the grass and making it silver�would all be tainted for,OW

15641,"me, and lose their healing power, and their power of communicating joy. To",OW

15642,regret one�s own experiences is to arrest one�s own development. To deny,OW

15643,one�s own experiences is to put a lie into the lips of one�s own life. It is no,OW

15644,less than a denial of the soul.,OW

15645,"For just as the body absorbs things of all kinds, things common and unclean",OW

15646,"no less than those that the priest or a vision has cleansed, and converts them",OW

15647,"into swiftness or strength, into the play of beautiful muscles and the moulding",OW

15648,"of fair flesh, into the curves and colours of the hair, the lips, the eye; so the",OW

15649,"soul in its turn has its nutritive functions also, and can transform into noble",OW

15650,"moods of thought and passions of high import what in itself is base, cruel and",OW

15651,"degrading; nay, more, may find in these its most august modes of assertion,",OW

15652,and can often reveal itself most perfectly through what was intended to,OW

15653,desecrate or destroy.,OW

15654,The fact of my having been the common prisoner of a common gaol I must,OW

15655,"frankly accept, and, curious as it may seem, one of the things I shall have to",OW

15656,"teach myself is not to be ashamed of it. I must accept it as a punishment, and",OW

15657,"if one is ashamed of having been punished, one might just as well never have",OW

15658,been punished at all. Of course there are many things of which I was,OW

15659,"convicted that I had not done, but then there are many things of which I was",OW

15660,"convicted that I had done, and a still greater number of things in my life for",OW

15661,"which I was never indicted at all. And as the gods are strange, and punish us",OW

15662,"for what is good and humane in us as much as for what is evil and perverse, I",OW

15663,must accept the fact that one is punished for the good as well as for the evil,OW

15664,"that one does. I have no doubt that it is quite right one should be. It helps one,",OW

15665,"or should help one, to realise both, and not to be too conceited about either.",OW

15666,"And if I then am not ashamed of my punishment, as I hope not to be, I shall be",OW

15667,"able to think, and walk, and live with freedom.",OW

15668,"Many men on their release carry their prison about with them into the air, and",OW

15669,"hide it as a secret disgrace in their hearts, and at length, like poor poisoned",OW

15670,"things, creep into some hole and die. It is wretched that they should have to",OW

15671,"do so, and it is wrong, terribly wrong, of society that it should force them to do",OW

15672,so. Society takes upon itself the right to inflict appalling punishment on the,OW

15673,"individual, but it also has the supreme vice of shallowness, and fails to realise",OW

15674,"what it has done. When the man�s punishment is over, it leaves him to",OW

15675,"himself; that is to say, it abandons him at the very moment when its highest",OW

15676,"duty towards him begins. It is really ashamed of its own actions, and shuns",OW

15677,"those whom it has punished, as people shun a creditor whose debt they cannot",OW

15678,"pay, or one on whom they have inflicted an irreparable, an irremediable",OW

15679,"wrong. I can claim on my side that if I realise what I have suffered, society",OW

15680,should realise what it has inflicted on me; and that there should be no,OW

15681,bitterness or hate on either side.,OW

15682,Of course I know that from one point of view things will be made different for,OW

15683,"me than for others; must indeed, by the very nature of the case, be made so.",OW

15684,The poor thieves and outcasts who are imprisoned here with me are in many,OW

15685,respects more fortunate than I am. The little way in grey city or green field,OW

15686,that saw their sin is small; to find those who know nothing of what they have,OW

15687,done they need go no further than a bird might fly between the twilight and the,OW

15688,"dawn; but for me the world is shrivelled to a handsbreadth, and everywhere I",OW

15689,"turn my name is written on the rocks in lead. For I have come, not from",OW

15690,"obscurity into the momentary notoriety of crime, but from a sort of eternity of",OW

15691,"fame to a sort of eternity of infamy, and sometimes seem to myself to have",OW

15692,"shown, if indeed it required showing, that between the famous and the",OW

15693,"infamous there is but one step, if as much as one.",OW

15694,"Still, in the very fact that people will recognise me wherever I go, and know",OW

15695,"all about my life, as far as its follies go, I can discern something good for me.",OW

15696,"It will force on me the necessity of again asserting myself as an artist, and as",OW

15697,soon as I possibly can. If I can produce only one beautiful work of art I shall,OW

15698,"be able to rob malice of its venom, and cowardice of its sneer, and to pluck out",OW

15699,the tongue of scorn by the roots.,OW

15700,"And if life be, as it surely is, a problem to me, I am no less a problem to life.",OW

15701,"People must adopt some attitude towards me, and so pass judgment, both on",OW

15702,themselves and me. I need not say I am not talking of particular individuals.,OW

15703,The only people I would care to be with now are artists and people who have,OW

15704,"suffered: those who know what beauty is, and those who know what sorrow is:",OW

15705,nobody else interests me. Nor am I making any demands on life. In all that I,OW

15706,have said I am simply concerned with my own mental attitude towards life as,OW

15707,a whole; and I feel that not to be ashamed of having been punished is one of,OW

15708,"the first points I must attain to, for the sake of my own perfection, and because",OW

15709,I am so imperfect.,OW

15710,"Then I must learn how to be happy. Once I knew it, or thought I knew it, by",OW

15711,instinct. It was always springtime once in my heart. My temperament was,OW

15712,"akin to joy. I filled my life to the very brim with pleasure, as one might fill a",OW

15713,cup to the very brim with wine. Now I am approaching life from a completely,OW

15714,"new standpoint, and even to conceive happiness is often extremely difficult for",OW

15715,me. I remember during my first term at Oxford reading in Pater�s Renaissance,OW

15716,�that book which has had such strange influence over my life�how Dante,OW

15717,places low in the Inferno those who wilfully live in sadness; and going to the,OW

15718,college library and turning to the passage in the Divine Comedy where,OW

15719,"beneath the dreary marsh lie those who were �sullen in the sweet air,� saying",OW

15720,for ever and ever through their sighs�,OW

15721,�Tristi fummo,OW

15722,Nell aer dolce che dal sol s�allegra.�,OW

15723,"I knew the church condemned accidia, but the whole idea seemed to me quite",OW

15724,"fantastic, just the sort of sin, I fancied, a priest who knew nothing about real",OW

15725,"life would invent. Nor could I understand how Dante, who says that �sorrow",OW

15726,"remarries us to God,� could have been so harsh to those who were enamoured",OW

15727,"of melancholy, if any such there really were. I had no idea that someday this",OW

15728,would become to me one of the greatest temptations of my life.,OW

15729,While I was in Wandsworth prison I longed to die. It was my one desire.,OW

15730,"When after two months in the infirmary I was transferred here, and found",OW

15731,"myself growing gradually better in physical health, I was filled with rage. I",OW

15732,determined to commit suicide on the very day on which I left prison. After a,OW

15733,"time that evil mood passed away, and I made up my mind to live, but to wear",OW

15734,gloom as a king wears purple: never to smile again: to turn whatever house I,OW

15735,entered into a house of mourning: to make my friends walk slowly in sadness,OW

15736,with me: to teach them that melancholy is the true secret of life: to maim them,OW

15737,with an alien sorrow: to mar them with my own pain. Now I feel quite,OW

15738,differently. I see it would be both ungrateful and unkind of me to pull so long,OW

15739,a face that when my friends came to see me they would have to make their,OW

15740,"faces still longer in order to show their sympathy; or, if I desired to entertain",OW

15741,"them, to invite them to sit down silently to bitter herbs and funeral baked",OW

15742,meats. I must learn how to be cheerful and happy.,OW

15743,"The last two occasions on which I was allowed to see my friends here, I tried",OW

15744,"to be as cheerful as possible, and to show my cheerfulness, in order to make",OW

15745,them some slight return for their trouble in coming all the way from town to,OW

15746,"see me. It is only a slight return, I know, but it is the one, I feel certain, that",OW

15747,"pleases them most. I saw R--- for an hour on Saturday week, and I tried to",OW

15748,give the fullest possible expression of the delight I really felt at our meeting.,OW

15749,"And that, in the views and ideas I am here shaping for myself, I am quite right",OW

15750,is shown to me by the fact that now for the first time since my imprisonment I,OW

15751,have a real desire for life.,OW

15752,"There is before me so much to do, that I would regard it as a terrible tragedy if",OW

15753,I died before I was allowed to complete at any rate a little of it. I see new,OW

15754,"developments in art and life, each one of which is a fresh mode of perfection. I",OW

15755,long to live so that I can explore what is no less than a new world to me. Do,OW

15756,you want to know what this new world is? I think you can guess what it is. It,OW

15757,"is the world in which I have been living. Sorrow, then, and all that it teaches",OW

15758,"one, is my new world.",OW

15759,I used to live entirely for pleasure. I shunned suffering and sorrow of every,OW

15760,"kind. I hated both. I resolved to ignore them as far as possible: to treat them,",OW

15761,"that is to say, as modes of imperfection. They were not part of my scheme of",OW

15762,"life. They had no place in my philosophy. My mother, who knew life as a",OW

15763,"whole, used often to quote to me Goethe�s lines�written by Carlyle in a book",OW

15764,"he had given her years ago, and translated by him, I fancy, also:�",OW

15765,"�Who never ate his bread in sorrow,",OW

15766,Who never spent the midnight hours,OW

15767,"Weeping and waiting for the morrow,�",OW

15768,"He knows you not, ye heavenly powers.�",OW

15769,"They were the lines which that noble Queen of Prussia, whom Napoleon",OW

15770,"treated with such coarse brutality, used to quote in her humiliation and exile;",OW

15771,they were the lines my mother often quoted in the troubles of her later life. I,OW

15772,absolutely declined to accept or admit the enormous truth hidden in them. I,OW

15773,could not understand it. I remember quite well how I used to tell her that I did,OW

15774,"not want to eat my bread in sorrow, or to pass any night weeping and watching",OW

15775,for a more bitter dawn.,OW

15776,I had no idea that it was one of the special things that the Fates had in store for,OW

15777,"me: that for a whole year of my life, indeed, I was to do little else. But so has",OW

15778,"my portion been meted out to me; and during the last few months I have, after",OW

15779,"terrible difficulties and struggles, been able to comprehend some of the lessons",OW

15780,hidden in the heart of pain. Clergymen and people who use phrases without,OW

15781,wisdom sometimes talk of suffering as a mystery. It is really a revelation.,OW

15782,One discerns things one never discerned before. One approaches the whole of,OW

15783,"history from a different standpoint. What one had felt dimly, through instinct,",OW

15784,"about art, is intellectually and emotionally realised with perfect clearness of",OW

15785,vision and absolute intensity of apprehension.,OW

15786,"I now see that sorrow, being the supreme emotion of which man is capable, is",OW

15787,at once the type and test of all great art. What the artist is always looking for,OW

15788,is the mode of existence in which soul and body are one and indivisible: in,OW

15789,which the outward is expressive of the inward: in which form reveals. Of such,OW

15790,modes of existence there are not a few: youth and the arts preoccupied with,OW

15791,youth may serve as a model for us at one moment: at another we may like to,OW

15792,"think that, in its subtlety and sensitiveness of impression, its suggestion of a",OW

15793,"spirit dwelling in external things and making its raiment of earth and air, of",OW

15794,"mist and city alike, and in its morbid sympathy of its moods, and tones, and",OW

15795,"colours, modern landscape art is realising for us pictorially what was realised",OW

15796,"in such plastic perfection by the Greeks. Music, in which all subject is",OW

15797,"absorbed in expression and cannot be separated from it, is a complex example,",OW

15798,"and a flower or a child a simple example, of what I mean; but sorrow is the",OW

15799,ultimate type both in life and art.,OW

15800,"Behind joy and laughter there may be a temperament, coarse, hard and callous.",OW

15801,"But behind sorrow there is always sorrow. Pain, unlike pleasure, wears no",OW

15802,mask. Truth in art is not any correspondence between the essential idea and,OW

15803,"the accidental existence; it is not the resemblance of shape to shadow, or of the",OW

15804,form mirrored in the crystal to the form itself; it is no echo coming from a,OW

15805,"hollow hill, any more than it is a silver well of water in the valley that shows",OW

15806,the moon to the moon and Narcissus to Narcissus. Truth in art is the unity of a,OW

15807,thing with itself: the outward rendered expressive of the inward: the soul made,OW

15808,incarnate: the body instinct with spirit. For this reason there is no truth,OW

15809,comparable to sorrow. There are times when sorrow seems to me to be the,OW

15810,"only truth. Other things may be illusions of the eye or the appetite, made to",OW

15811,"blind the one and cloy the other, but out of sorrow have the worlds been built,",OW

15812,and at the birth of a child or a star there is pain.,OW

15813,"More than this, there is about sorrow an intense, an extraordinary reality. I",OW

15814,have said of myself that I was one who stood in symbolic relations to the art,OW

15815,and culture of my age. There is not a single wretched man in this wretched,OW

15816,place along with me who does not stand in symbolic relation to the very secret,OW

15817,of life. For the secret of life is suffering. It is what is hidden behind,OW

15818,"everything. When we begin to live, what is sweet is so sweet to us, and what is",OW

15819,"bitter so bitter, that we inevitably direct all our desires towards pleasures, and",OW

15820,"seek not merely for a �month or twain to feed on honeycomb,� but for all our",OW

15821,"years to taste no other food, ignorant all the while that we may really be",OW

15822,starving the soul.,OW

15823,I remember talking once on this subject to one of the most beautiful,OW

15824,"personalities I have ever known: a woman, whose sympathy and noble",OW

15825,"kindness to me, both before and since the tragedy of my imprisonment, have",OW

15826,"been beyond power and description; one who has really assisted me, though",OW

15827,"she does not know it, to bear the burden of my troubles more than anyone else",OW

15828,"in the whole world has, and all through the mere fact of her existence, through",OW

15829,her being what she is�partly an ideal and partly an influence: a suggestion of,OW

15830,what one might become as well as a real help towards becoming it; a soul that,OW

15831,"renders the common air sweet, and makes what is spiritual seem as simple and",OW

15832,natural as sunlight or the sea: one for whom beauty and sorrow walk hand in,OW

15833,"hand, and have the same message. On the occasion of which I am thinking I",OW

15834,recall distinctly how I said to her that there was enough suffering in one,OW

15835,"narrow London lane to show that God did not love man, and that wherever",OW

15836,"there was any sorrow, though but that of a child, in some little garden weeping",OW

15837,"over a fault that it had or had not committed, the whole face of creation was",OW

15838,"completely marred. I was entirely wrong. She told me so, but I could not",OW

15839,believe her. I was not in the sphere in which such belief was to be attained to.,OW

15840,Now it seems to me that love of some kind is the only possible explanation of,OW

15841,the extraordinary amount of suffering that there is in the world. I cannot,OW

15842,"conceive of any other explanation. I am convinced that there is no other, and",OW

15843,"that if the world has indeed, as I have said, been built of sorrow, it has been",OW

15844,"built by the hands of love, because in no other way could the soul of man, for",OW

15845,"whom the world was made, reach the full stature of its perfection. Pleasure for",OW

15846,"the beautiful body, but pain for the beautiful soul.",OW

15847,When I say that I am convinced of these things I speak with too much pride.,OW

15848,"Far off, like a perfect pearl, one can see the city of God. It is so wonderful that",OW

15849,it seems as if a child could reach it in a summer�s day. And so a child could.,OW

15850,But with me and such as me it is different. One can realise a thing in a single,OW

15851,"moment, but one loses it in the long hours that follow with leaden feet. It is so",OW

15852,difficult to keep �heights that the soul is competent to gain.� We think in,OW

15853,"eternity, but we move slowly through time; and how slowly time goes with us",OW

15854,"who lie in prison I need not tell again, nor of the weariness and despair that",OW

15855,"creep back into one�s cell, and into the cell of one�s heart, with such strange",OW

15856,"insistence that one has, as it were, to garnish and sweep one�s house for their",OW

15857,"coming, as for an unwelcome guest, or a bitter master, or a slave whose slave",OW

15858,it is one�s chance or choice to be.,OW

15859,"And, though at present my friends may find it a hard thing to believe, it is true",OW

15860,"none the less, that for them living in freedom and idleness and comfort it is",OW

15861,"more easy to learn the lessons of humility than it is for me, who begin the day",OW

15862,by going down on my knees and washing the floor of my cell. For prison life,OW

15863,with its endless privations and restrictions makes one rebellious. The most,OW

15864,terrible thing about it is not that it breaks one�s heart�hearts are made to be,OW

15865,broken�but that it turns one�s heart to stone. One sometimes feels that it is,OW

15866,only with a front of brass and a lip of scorn that one can get through the day at,OW

15867,"all. And he who is in a state of rebellion cannot receive grace, to use the",OW

15868,"phrase of which the Church is so fond�so rightly fond, I dare say�for in life",OW

15869,"as in art the mood of rebellion closes up the channels of the soul, and shuts out",OW

15870,"the airs of heaven. Yet I must learn these lessons here, if I am to learn them",OW

15871,"anywhere, and must be filled with joy if my feet are on the right road and my",OW

15872,"face set towards �the gate which is called beautiful,� though I may fall many",OW

15873,times in the mire and often in the mist go astray.,OW

15874,"This New Life, as through my love of Dante I like sometimes to call it, is of",OW

15875,"course no new life at all, but simply the continuance, by means of",OW

15876,"development, and evolution, of my former life. I remember when I was at",OW

15877,Oxford saying to one of my friends as we were strolling round Magdalen�s,OW

15878,"narrow bird-haunted walks one morning in the year before I took my degree,",OW

15879,"that I wanted to eat of the fruit of all the trees in the garden of the world, and",OW

15880,"that I was going out into the world with that passion in my soul. And so,",OW

15881,"indeed, I went out, and so I lived. My only mistake was that I confined myself",OW

15882,"so exclusively to the trees of what seemed to me the sun-lit side of the garden,",OW

15883,"and shunned the other side for its shadow and its gloom. Failure, disgrace,",OW

15884,"poverty, sorrow, despair, suffering, tears even, the broken words that come",OW

15885,"from lips in pain, remorse that makes one walk on thorns, conscience that",OW

15886,"condemns, self-abasement that punishes, the misery that puts ashes on its",OW

15887,"head, the anguish that chooses sack-cloth for its raiment and into its own drink",OW

15888,puts gall:�all these were things of which I was afraid. And as I had,OW

15889,"determined to know nothing of them, I was forced to taste each of them in",OW

15890,"turn, to feed on them, to have for a season, indeed, no other food at all.",OW

15891,"I don�t regret for a single moment having lived for pleasure. I did it to the full,",OW

15892,as one should do everything that one does. There was no pleasure I did not,OW

15893,experience. I threw the pearl of my soul into a cup of wine. I went down the,OW

15894,primrose path to the sound of flutes. I lived on honeycomb. But to have,OW

15895,continued the same life would have been wrong because it would have been,OW

15896,limiting. I had to pass on. The other half of the garden had its secrets for me,OW

15897,also. Of course all this is foreshadowed and prefigured in my books. Some of,OW

15898,"it is in The Happy Prince, some of it in The Young King, notably in the",OW

15899,"passage where the bishop says to the kneeling boy, �Is not He who made",OW

15900,misery wiser than thou art�? a phrase which when I wrote it seemed to me,OW

15901,little more than a phrase; a great deal of it is hidden away in the note of doom,OW

15902,that like a purple thread runs through the texture of Dorian Gray; in The Critic,OW

15903,"as Artist it is set forth in many colours; in The Soul of Man it is written down,",OW

15904,and in letters too easy to read; it is one of the refrains whose recurring motifs,OW

15905,make Salome so like a piece of music and bind it together as a ballad; in the,OW

15906,prose poem of the man who from the bronze of the image of the �Pleasure that,OW

15907,liveth for a moment� has to make the image of the �Sorrow that abideth for,OW

15908,ever� it is incarnate. It could not have been otherwise. At every single,OW

15909,moment of one�s life one is what one is going to be no less than what one has,OW

15910,"been. Art is a symbol, because man is a symbol.",OW

15911,"It is, if I can fully attain to it, the ultimate realisation of the artistic life. For",OW

15912,the artistic life is simply self-development. Humility in the artist is his frank,OW

15913,"acceptance of all experiences, just as love in the artist is simply the sense of",OW

15914,beauty that reveals to the world its body and its soul. In Marius the Epicurean,OW

15915,"Pater seeks to reconcile the artistic life with the life of religion, in the deep,",OW

15916,"sweet, and austere sense of the word. But Marius is little more than a",OW

15917,"spectator: an ideal spectator indeed, and one to whom it is given �to",OW

15918,"contemplate the spectacle of life with appropriate emotions,� which",OW

15919,"Wordsworth defines as the poet�s true aim; yet a spectator merely, and perhaps",OW

15920,a little too much occupied with the comeliness of the benches of the sanctuary,OW

15921,to notice that it is the sanctuary of sorrow that he is gazing at.,OW

15922,I see a far more intimate and immediate connection between the true life of,OW

15923,Christ and the true life of the artist; and I take a keen pleasure in the reflection,OW

15924,that long before sorrow had made my days her own and bound me to her,OW

15925,wheel I had written in The Soul of Man that he who would lead a Christ-like,OW

15926,"life must be entirely and absolutely himself, and had taken as my types not",OW

15927,"merely the shepherd on the hillside and the prisoner in his cell, but also the",OW

15928,painter to whom the world is a pageant and the poet for whom the world is a,OW

15929,"song. I remember saying once to Andr� Gide, as we sat together in some Paris",OW

15930,"caf�, that while meta-physics had but little real interest for me, and morality",OW

15931,"absolutely none, there was nothing that either Plato or Christ had said that",OW

15932,could not be transferred immediately into the sphere of Art and there find its,OW

15933,complete fulfilment.,OW

15934,Nor is it merely that we can discern in Christ that close union of personality,OW

15935,with perfection which forms the real distinction between the classical and,OW

15936,"romantic movement in life, but the very basis of his nature was the same as",OW

15937,that of the nature of the artist�an intense and flamelike imagination. He,OW

15938,realised in the entire sphere of human relations that imaginative sympathy,OW

15939,which in the sphere of Art is the sole secret of creation. He understood the,OW

15940,"leprosy of the leper, the darkness of the blind, the fierce misery of those who",OW

15941,"live for pleasure, the strange poverty of the rich. Some one wrote to me in",OW

15942,"trouble, �When you are not on your pedestal you are not interesting.� How",OW

15943,remote was the writer from what Matthew Arnold calls �the Secret of Jesus.�,OW

15944,Either would have taught him that whatever happens to another happens to,OW

15945,"oneself, and if you want an inscription to read at dawn and at night-time, and",OW

15946,"for pleasure or for pain, write up on the walls of your house in letters for the",OW

15947,"sun to gild and the moon to silver, �Whatever happens to oneself happens to",OW

15948,another.�,OW

15949,Christ�s place indeed is with the poets. His whole conception of Humanity,OW

15950,sprang right out of the imagination and can only be realised by it. What God,OW

15951,"was to the pantheist, man was to Him. He was the first to conceive the divided",OW

15952,"races as a unity. Before his time there had been gods and men, and, feeling",OW

15953,through the mysticism of sympathy that in himself each had been made,OW

15954,"incarnate, he calls himself the Son of the one or the Son of the other, according",OW

15955,to his mood. More than any one else in history he wakes in us that temper of,OW

15956,wonder to which romance always appeals. There is still something to me,OW

15957,almost incredible in the idea of a young Galilean peasant imagining that he,OW

15958,could bear on his own shoulders the burden of the entire world; all that had,OW

15959,"already been done and suffered, and all that was yet to be done and suffered:",OW

15960,"the sins of Nero, of Caesar Borgia, of Alexander VI., and of him who was",OW

15961,Emperor of Rome and Priest of the Sun: the sufferings of those whose names,OW

15962,"are legion and whose dwelling is among the tombs: oppressed nationalities,",OW

15963,"factory children, thieves, people in prison, outcasts, those who are dumb under",OW

15964,oppression and whose silence is heard only of God; and not merely imagining,OW

15965,"this but actually achieving it, so that at the present moment all who come in",OW

15966,"contact with his personality, even though they may neither bow to his altar nor",OW

15967,"kneel before his priest, in some way find that the ugliness of their sin is taken",OW

15968,away and the beauty of their sorrow revealed to them.,OW

15969,I had said of Christ that he ranks with the poets. That is true. Shelley and,OW

15970,Sophocles are of his company. But his entire life also is the most wonderful of,OW

15971,poems. For �pity and terror� there is nothing in the entire cycle of Greek,OW

15972,tragedy to touch it. The absolute purity of the protagonist raises the entire,OW

15973,scheme to a height of romantic art from which the sufferings of Thebes and,OW

15974,"Pelops� line are by their very horror excluded, and shows how wrong Aristotle",OW

15975,was when he said in his treatise on the drama that it would be impossible to,OW

15976,"bear the spectacle of one blameless in pain. Nor in �schylus nor Dante, those",OW

15977,"stern masters of tenderness, in Shakespeare, the most purely human of all the",OW

15978,"great artists, in the whole of Celtic myth and legend, where the loveliness of",OW

15979,"the world is shown through a mist of tears, and the life of a man is no more",OW

15980,"than the life of a flower, is there anything that, for sheer simplicity of pathos",OW

15981,"wedded and made one with sublimity of tragic effect, can be said to equal or",OW

15982,even approach the last act of Christ�s passion. The little supper with his,OW

15983,"companions, one of whom has already sold him for a price; the anguish in the",OW

15984,quiet moon-lit garden; the false friend coming close to him so as to betray him,OW

15985,"with a kiss; the friend who still believed in him, and on whom as on a rock he",OW

15986,"had hoped to build a house of refuge for Man, denying him as the bird cried to",OW

15987,"the dawn; his own utter loneliness, his submission, his acceptance of",OW

15988,everything; and along with it all such scenes as the high priest of orthodoxy,OW

15989,"rending his raiment in wrath, and the magistrate of civil justice calling for",OW

15990,water in the vain hope of cleansing himself of that stain of innocent blood that,OW

15991,"makes him the scarlet figure of history; the coronation ceremony of sorrow,",OW

15992,one of the most wonderful things in the whole of recorded time; the,OW

15993,crucifixion of the Innocent One before the eyes of his mother and of the,OW

15994,disciple whom he loved; the soldiers gambling and throwing dice for his,OW

15995,clothes; the terrible death by which he gave the world its most eternal symbol;,OW

15996,"and his final burial in the tomb of the rich man, his body swathed in Egyptian",OW

15997,linen with costly spices and perfumes as though he had been a king�s son.,OW

15998,When one contemplates all this from the point of view of art alone one cannot,OW

15999,but be grateful that the supreme office of the Church should be the playing of,OW

16000,"the tragedy without the shedding of blood: the mystical presentation, by means",OW

16001,"of dialogue and costume and gesture even, of the Passion of her Lord; and it is",OW

16002,always a source of pleasure and awe to me to remember that the ultimate,OW

16003,"survival of the Greek chorus, lost elsewhere to art, is to be found in the",OW

